review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
R27C1HU79KSNXT,B08ZNXW53L,5.0 out of 5 stars Awesome!,Timothy J Parker,5,"JBL speakers are phenomenal. I own two JBL Flip 4 speakers that I’ve had for years and their batteries still hold a charge during prolonged inactivity and last for several hours. This new charge so far is proving to be of the same equality and the sound is amazing, just like my other two speakers.","Reviewed in the United States June 19, 2024",AHZLLVO4BCA5BIUYN7JNOEHJQGWQ,True,1,Style: Charge 5 + Divvi CaseColor: Teal
R3H86KH3FGW91L,B08ZNXW53L,5.0 out of 5 stars Excelente,Todo bien.,5,Excelente,"Reviewed in the United States July 16, 2024",AHEPUPOOQLJRAAZPV47SLCNPE4CA,True,0,Style: Charge 5 + Divvi CaseColor: Squad
R2I930OMC3339F,B08ZNXW53L,5.0 out of 5 stars Love it,Neek Neek,5,Bought it as a gift for my spouse. He loves it. He is a delivery driver and uses it at work during the day. It's loud and connects to his phone with no problem.,"Reviewed in the United States June 21, 2024",AERYEHD65EXAUZF5OHYKF4XE7MOQ,True,0,Style: Charge 5 + Divvi CaseColor: Blue
RQEV3MO4I4ZUI,B08ZNXW53L,5.0 out of 5 stars Jbl,Reyson,5,El producto es muy. Bueno,"Reviewed in the United States July 2, 2024",AFWXZVHVE667PW3CPU2ZCHM5C6FQ,True,0,Style: Charge 5 + Divvi CaseColor: Blue
R1W491KFZ71143,B08ZNXW53L,5.0 out of 5 stars SO JOHN CUSACK,David L. Tyszko,5,"It's just like the movie Say Anything, but it is not as heavy and the sound is a lot better.","Reviewed in the United States June 10, 2024",AEI2X4W3KZU2Z4GZWT4IFNZ7UW3Q,True,0,Style: Charge 5 + Divvi CaseColor: Red
R2V0ZGHCU0RZPE,B08ZNXW53L,5.0 out of 5 stars Great Product,Brian,5,Awesome quality. Ease of use.,"Reviewed in the United States June 18, 2024",AG6M3B5KNUWSWX2ZH43IJAEEQTQA,True,0,Style: Charge 5 + Divvi CaseColor: Black
R1YB036ZYNHQS5,B08ZNXW53L,5.0 out of 5 stars JBL,Some guy from Wisconsin,5,Very good speaker for the size sounds very good,"Reviewed in the United States June 2, 2024",AF7LSWDA3F45ANW6NVGS4T3XBA5Q,True,0,Style: Charge 5 + Divvi CaseColor: Blue
R3LZE4VUC5MCAW,B08ZNXW53L,"5.0 out of 5 stars Looks great, sounds great !",Irene E.,5,This is a great product! Looks great! Great sound !,"Reviewed in the United States May 31, 2024",AGRL7OEXEBD7LMJM262MLQQ47UEQ,True,0,Style: Charge 5 + Divvi CaseColor: Teal
R3I37GH75FOFSW,B08ZNXW53L,5.0 out of 5 stars Amazing sound jbl charge 5,Ana M Rodriguez,5,"Love the sound of this jbl speaker, for the price it's all I expected and more. Would highly recommend the product to any one. Thank you","Reviewed in the United States May 13, 2024",AGM7CAFTLTKDTJKKKMYGCKGWETCQ,True,0,Style: Charge 5 + Divvi CaseColor: Squad
R2B7PJ64EBMB6O,B08ZNXW53L,5.0 out of 5 stars It amazing,Veronica Palmer,5,I love it packs a powerful sound completely satisfied,"Reviewed in the United States May 27, 2024",AG3YL6OV4XWROCRVTTTHSZ54RYWA,True,0,Style: Charge 5 + Divvi CaseColor: Blue
RT0IZRN933LVD,B08ZNXW53L,5.0 out of 5 stars Muy buen sonido,Carlos X,5,Sin palabras solo digo excelente compra me encanta,"Reviewed in the United States May 25, 2024",AEBFDQPSJPUGCDKXATGRQN6U6QZA,True,0,Style: Charge 5 + Divvi CaseColor: Black
R3USQG0SWGMKS1,B08ZNXW53L,5.0 out of 5 stars Sounds great!,Amazon Customer,5,"Great product, works as described","Reviewed in the United States May 26, 2024",AF5ZCRNTUNAXZK5HX2N7OTM4WUZA,True,0,Style: Charge 5 + Divvi CaseColor: Gray
R1DXHT9DRBC32O,B08ZNXW53L,5.0 out of 5 stars Great portable speaker,Margery Deane,5,Love this speaker great sound quality,"Reviewed in the United States May 21, 2024",AHITSOMHQI6SLVB3PSHQTYGP7BPA,True,0,Style: Charge 5 + Divvi CaseColor: Teal
R31FXS1J9NVRH3,B08ZNXW53L,5.0 out of 5 stars Good value for money solid portable speaker,Jabu,5,"The JBL Charge 5 is a nice and sturdy portable speaker providing some of the best and most reliable sound, loudness and quality of its kind and size. I strongly recommend purchasing it with a portable cade to protect it further when carried around as this little sound box is made for taking it anywhere. I would also like to give good ratings to this vendor who delivered it quickly and in perfect condition for a lower price than most other advertised","Reviewed in the United States January 29, 2024",AHGADMFGCN2XZWE72LH3AV7WRHUQ,True,0,Style: Charge 5 + Divvi CaseColor: Gray
R3KG8WT78MYWFS,B08ZNXW53L,5.0 out of 5 stars Bluetooth speaker,Bev Arriaga,5,"I have this to my husband for Christmas, I don’t think a day has gone by that he hasn’t used it. It has great sound quality and volume. Great purchase!!","Reviewed in the United States April 2, 2024",AHIIWKUSW4O6KZP7LSB5UXRMWU3A,True,0,Style: Charge 5 + Divvi CaseColor: Red
R32OT2DL6PYRXC,B08ZNXW53L,5.0 out of 5 stars Great speaker,malevo,5,So far the speaker sounds great. Great hugs and lows. Handles the bass like a pro.,"Reviewed in the United States April 23, 2024",AEXVGWQJSKGPYPS2F4SG6JEMR2MQ,True,0,Style: Charge 5 + Divvi CaseColor: Black
R3R69U5N3C1147,B08ZNXW53L,5.0 out of 5 stars Packs nic,Wesley garza,5,I loved it all,"Reviewed in the United States April 28, 2024",AEWVKCAW6SQ46LBSKS7HLGRXP4BQ,True,0,Style: Charge 5 + Divvi CaseColor: Gray
R1W23EH6SJSEWW,B08ZNXW53L,5.0 out of 5 stars Best BT speaker for the price…hands down!,Albert Gatto,5,The JBL Charge 5 is one of the best sounding speakers I’ve ever owned to this date. I sent back a Bose Soundlink and the Bang & Olefsun Beosound $250 speaker. They didn’t come close to the bass and loudness of the Charge 5. Pair them in stereo and you’ll be blown away!,"Reviewed in the United States January 22, 2024",AHFQM5SAW3MYYQ4D6L7RUL6RMFNQ,True,1,Style: Charge 5 + Divvi CaseColor: Gray
RNKHCVMT60KXO,B08ZNXW53L,5.0 out of 5 stars Believe the Hype: This is an Amazing Speaker,Kemp Honeycutt,5,"Despite the high rankings and glowing reviews, I'm always skeptical about speakers, especially portable speakers, and especially Bluetooth speakers. I am so impressed with the JBL Charge 5. The battery life is as advertised - we've played it for 3 or 4 hours and barely saw a dip in the battery level. The unit is VERY solidly built, and while we haven't dropped it into the pool (yet) it does appear to be able to handle a lot of wetness.It was absurdly simple to set up, and we were playing music within 5 minutes of opening the box (the speaker held about 50% charge when it arrived). Highest marks, highly recommended!But above all, the speaker sounds fantastic. The low-end response is stunning, and mids and highs deliver with clarity. We're sold on this platform and will be ordering at least 3 more to fill our backyard and pool area with music.","Reviewed in the United States May 25, 2023",AHRIKPFTXIFET6MMKB45KEP5HXZA,True,1,Style: Charge 5 + Divvi CaseColor: Teal
R2G16K8FXZAN0E,B08ZNXW53L,5.0 out of 5 stars Good quality product,Amazon Customer,5,Good quality sound.,"Reviewed in the United States April 13, 2024",AFQGD2DVLF3T5WCSQ233TC5J3FYQ,True,0,Style: Charge 5 + Divvi CaseColor: Gray
R1Z0GAA6ZO5HAA,B08ZNXW53L,4.0 out of 5 stars An incremental evolution of an already strong product,Andrew Newman,4,"The JBL Charge 5 is one of those ""what you see is what you get"" types of things. This is a speaker you might choose to use at home but it's ""purpose"" is to bring to an event where people want to make some noise and no ""noise making"" appliances are present. It allows everyone with a smart phone to play their favorite artist or mix and is loud enough to fill a room. Neither the dynamic range (noticable roll off on the deep bass end and a tweeter that is harsh until it breaks in and still sounds better from a distance) nor the accuracy are anything to write home about but that's really not the point. The point is to have fun, make noise and enjoy yourself. This speaker gets it done.One note, the Charge 5 is a bit ""kidney"" shaped vs the Charge 4. The supplied case that you get (for free) fits the Charge 5 much better if you turn it upside down with the ""foot"" facing up. The case provides a spot for the charging cable and a (user supplied) charging block. The device is already pretty rugged so it doesn't really need additional protection. The handle is handy.","Reviewed in the United States December 18, 2021",AELW5CQECTVAENNVAHPQYTOIQ2JA,True,1,Style: Charge 5 + Divvi CaseColor: Gray
R94DMCP9KL8TI,B08ZNXW53L,5.0 out of 5 stars very portable,Nan Rubens,5,"Small enough to bring down to the garden when I'm already carrying a bunch of stuff, yet provides decent sound even outdoor when running off my iPhone. Makes gardening that much more enjoyable when I can listen to a book and weed at the same time!","Reviewed in the United States January 5, 2024",AFEC5RXUQFUXCDTE4NDPGSUQXRNA,True,0,Style: Charge 5 + Divvi CaseColor: Blue
R126FUZH42USZF,B08ZNXW53L,4.0 out of 5 stars Good sound,Ps,4,Really like this speaker. Would have given a 5 star but it isn’t quite as loud as I was hoping for.,"Reviewed in the United States November 30, 2023",AGPSIISOALQ7L5MMZXWBLS5W3WHQ,True,0,Style: Charge 5 + Divvi CaseColor: Teal
R34UIICXNRO50Y,B08ZNXW53L,5.0 out of 5 stars Excellent sound quality & loudness!,Robert F.,5,"I have an older JBL Bluetooth speaker ( same shape but a little smaller) and really love it but the volume can't be turned up enough when you're sitting by the beach, have a few people talking in your group, etc. I looked around and decided this JBL Charge 5 was the answer and it was! Still excellent sound but now the volume can be turned up to almost double what my older JBL speaker could do. Very happy with this purchase.","Reviewed in the United States October 15, 2023",AEVM27UJ5WXJNWGWA76RTROP7XEQ,True,0,Style: Charge 5 + Divvi CaseColor: Blue
RW0LD8NZQ5N01,B08ZNXW53L,"5.0 out of 5 stars Powerful little speaker, great sound",Kat,5,"This was the second JBL Charge 5 we have purchased. We liked the first one so much, we bought another to link them together. We use one if we're taking it to the beach or a picnic or even around the house (I use it in the bathroom to listen to music/podcasts). We use both to turn our deck into a party, and they're especially great for movie nights outside with the projector. They sound great, and have REALLY good bass for their size. Charge lasts a long time. JBL is a quality brand. Can't recommend highly enough.","Reviewed in the United States August 28, 2023",AFLUASMBOCZLBPR7YJUVFEKKNYTA,True,3,Style: Charge 5 + Divvi CaseColor: Gray
R393XVTU21Z6V9,B08ZNXW53L,5.0 out of 5 stars Impressed,Vincent Juarez,5,"I wasn’t really in the market for a new speaker but the two i have already are kinda old and beat. I saw the Charge 4 for a $100 and was like wow that’s an easy buy and insane upgrade from what i have. (First gen Pulse and some chamazon speaker bar) but then saw the Charge 5 for a $50 upgrade. After doing some research, the only reason i went with the 5 is because PartyBoost. I don’t have another speaker to utilize the feature but after using this speaker once, i plan on buying another, whether it be this one again or the 4 bc of the price point but this thing is POWERFUL. Highly recommend.","Reviewed in the United States June 6, 2023",AF4DZCZQBRM7GZYBHVS42V62XPNA,True,0,Style: Charge 5 + Divvi CaseColor: Black
R5UNQ1NRSBQYH,B08ZNXW53L,5.0 out of 5 stars Pretty bad ass speaker,Patrick Rosario,5,"Bought this to replace my flip 3, fully enjoy this upgrade.","Reviewed in the United States February 19, 2024",AGMHKJPJQIBGM5YEXGFW6UGL3CGQ,True,0,Style: Charge 5 + Divvi CaseColor: Black
R1F1Q5SKGFL39F,B08ZNXW53L,5.0 out of 5 stars Deep bass and very powerful,TJG,5,"This was a gift for my son who asked for a bluetooth speaker. Upon testing it we were impressed with the bass and overall volume. The speaker sounds great, and very little distortion if any at high volumes. The highs are crisp and the mid range is clear. This speaker would be good for a small party, by the pool, or in the shower. The case it came with is lightweight, and very sturdy. Overall quality is great from JBL. I have a Bose bluetooth speaker, and I have to say, the JBL sounds better. It even has a port to charge your device while you play music. Solid purchase.","Reviewed in the United States June 7, 2023",AGFALQOINBCDCGE7X2F36T2UXSOA,True,0,Style: Charge 5 + Divvi CaseColor: Red
R3PR08L5V6R4B6,B08ZNXW53L,5.0 out of 5 stars Beautiful Sound,John G,5,"This is an excellent speaker with great sound. As a bonus the JBL Charge 5 can connect to other JBL Charge 5 speakers that can be placed around the house, patio or deck. It’s not small but not overly large. There are online video reviews that do a great job detailing the speaker’s sound quality and features. I highly recommend this speaker. However, you may want to consider purchasing a carrier strap for the unit as there is carrying handle or lanyard attached to the unit.","Reviewed in the United States August 13, 2023",AHEYU3XWFL5QLVL2BEKM5GZD76NA,True,1,Style: Charge 5 + Divvi CaseColor: Black
R3KDVBWRHFVHXH,B08ZNXW53L,5.0 out of 5 stars Love the charge 5!,Daniel G.,5,"I love the charge 5 and I think the camouflage is one of the coolest colors! They are advertising 20 hours of battery life from the speaker which is amazing because the smaller speakers have 12 and even a larger speaker than this has 15. You can charge your phone from the speaker which you can’t do on smaller speakers. I can’t believe the sound how powerful this speaker is for the size. The case came for free with it. However, it doesn’t really have much room to put the charger cord unless you’re going to really try to bend it up small and there is other cases out there that do have more room for the charging cord. But price was right and speaker is what I was after!","Reviewed in the United States March 10, 2023",AGKJVGJDDLLT5NORJ6MGIPG4USNQ,True,1,Style: Charge 5 + Divvi CaseColor: Squad
R20GEVGG0ZPQ56,B08ZNXW53L,5.0 out of 5 stars Nice work JBL,Fitts,5,"I bought the Charge 5 to replace my Flip 5. Mind you I have an Extreme 3 also. Well, after further review, I’m returning my Extreme 3.The Charge 5 sounds just as good, lasted longer, and charging didn’t effect playing time.Buy the Charge 5","Reviewed in the United States November 5, 2023",AFRRYLUX4BD5673HI2DQRHZ2BJMA,True,0,Style: Charge 5 + Divvi CaseColor: Blue
R1JTEKAMT775JR,B08ZNXW53L,5.0 out of 5 stars Automatic party,Pj Jns,5,Love the depth and volume of sound.,"Reviewed in the United States February 4, 2024",AHUYTGDGTA3DQOLBDWMB3ULLIOKQ,True,0,Style: Charge 5 + Divvi CaseColor: Black
R284OVRX8V7SOP,B08ZNXW53L,4.0 out of 5 stars No me gusto de todo,Axel Velasquez,4,"Al marecer no es como esta en las descripiones , dice que te dura 15 de carga en volumen medio y a mi solo me dura 8 hrs no me combencio la duracion de carga pero el sonido y las funciones no me quejo","Reviewed in the United States July 28, 2023",AH7B2M77HDV57CVOPPVDHHB7ZBKA,True,0,Style: Charge 5 + Divvi CaseColor: Blue
R19NGJUHAOUJQ8,B08ZNXW53L,5.0 out of 5 stars Great sound quality!,Amazon Customer,5,Great sound quality. I’m kind of a snob when it comes to sound quality of speakers. This does extremely well. The battery life is amazing. Having the ability to charge devices like my phone or iPad is fantastic.,"Reviewed in the United States November 16, 2023",AG7GMGAFMZHYMDM3CG4H5BGIFZXQ,True,0,Style: Charge 5 + Divvi CaseColor: Blue
R3UXIS7FY18UYL,B08ZNXW53L,5.0 out of 5 stars Great Speaker,David Green,5,Sounds great and battery lasts quite awhile. Would buy again.,"Reviewed in the United States January 5, 2024",AHXGLTOX5SGQIJYJETYGNI5L55JA,True,0,Style: Charge 5 + Divvi CaseColor: Teal
RPWCYOWU9TGVE,B08ZNXW53L,5.0 out of 5 stars Happy purchase!,Nathan Hughes,5,"I’ve had the charge 3 which was nice, battery life wasnt as good as I hoped but it sounded good and I really liked the ability to use it for phone calls. Charge 4 sounded a little better, about the same battery life. Sound became mono but I didn’t notice any difference. What I did notice is that the microphone was removed in that model and I was disapointed that I couldnt pair it with the charge 3. Now I have the charge 5 snd this seller included a nice case. The lettering, fortunately, came off with the protective sticker lol. The charge 5 is bigger, has better battery life and I think it sounds better. Probably has better capabilities than my music service is offering. The new bluetooth technology means I can go much further away before it disconnects. Its noticeable further and in some cases thats quite handy.","Reviewed in the United States November 29, 2021",AG7GCCDRPFIEZXN5HHTRORPONDLQ,True,0,Style: Charge 5 + Divvi CaseColor: Blue
R3HH701HN5XORL,B08ZNXW53L,5.0 out of 5 stars Good Speaker,Drew,5,"Good speaker,, good clean sound,, small footprint,, came with a storage case for travel.. holds the cords and such..3 months of regular use,, No complaints..","Reviewed in the United States November 24, 2023",AGCQJPAKSTLVT4WRQNGPH4QM7XJA,True,1,Style: Charge 5 + Divvi CaseColor: Black
R2J1IZJUI2Z73H,B08ZNXW53L,5.0 out of 5 stars Happy With This,Guitarbobo,5,"One of the purchases I am happy I bought. I thought it was worth it. There's a lot of options on the market, and I haven't tried them all, but I felt the size was good and its pretty versatile as an outdoor speaker. I used to use my google max outside, but this really works as a good substitute.","Reviewed in the United States July 8, 2023",AE6Z2YBUYISQQDORAZQCEOG7HRHQ,True,0,Style: Charge 5 + Divvi CaseColor: Black
R1YLCX83O158ZD,B08ZNXW53L,5.0 out of 5 stars JBL 5,Codeman,5,Great speaker with extra bass! Nice sound!,"Reviewed in the United States January 4, 2024",AHVK7T3B46EMT5FHLH5LYILEIURQ,True,0,Style: Charge 5 + Divvi CaseColor: Black
R1MHH07OBOXEAB,B08ZNXW53L,5.0 out of 5 stars JBL,harold,5,"Excelente compra, excelente sonido.","Reviewed in the United States January 2, 2024",AFVNRP3GV4DHZXWMRIQUBTQ6OSAA,True,0,Style: Charge 5 + Divvi CaseColor: Blue
RZBAYSQ5WL18T,B08ZNXW53L,5.0 out of 5 stars WOW!!!!!,Diamond,5,"Ok, so I listen to Jazz, Blues, Old School and love my lows. I had the JBL Charge 4 and it died last week. It was a nice speaker. So I decided to try something different the Ultimate Ears MegaBoom 3. No megaboom hardly even a boom. Returned the The Ultimate Ear and bought the JBL Charge 5. OMG this thing is AWESOME! GREAT audio separation with clear highs and mids with that low bass that I like. You can adjust the sound with the JBL app to customize the sound as you like.","Reviewed in the United States January 9, 2023",AEFCPDT5FIL7H37LEZ5T5TIS4CKA,True,3,Style: Charge 5 + Divvi CaseColor: Black
RLWZOWYGODQSE,B08ZNXW53L,5.0 out of 5 stars Great Outdoor Speaker,Amazon Customer,5,"Sound quality is amazing. Research paid off with this purchase. I needed a speaker for my pool area that has true, good quality stereo sound. This is it! True sound blankets my whole pool area. My only complaint is the battery life is not as long as I was anticipating.","Reviewed in the United States July 17, 2023",AEIURIQDRSA5TAYL2IPDBCJKUZ3A,True,0,Style: Charge 5 + Divvi CaseColor: Teal
R1VUZIJDFSDQUU,B08ZNXW53L,"5.0 out of 5 stars Loved The First One, Bought a Second One!",DPB1947,5,"I love everything about these speakers. Sound quality and volume are really good for a relatively small unit. I bought a second one, which easily pairs with the first, to create full sound for patio parties. Battery life and recharge times are also outstanding. Worth the money!","Reviewed in the United States August 8, 2023",AE6QDJUSEQDJULE46DLBOGBXQJ6Q,True,1,Style: Charge 5 + Divvi CaseColor: Blue
RXX00LYUJW5H4,B08ZNXW53L,5.0 out of 5 stars Excellent sound quality,edub,5,"Excellent sound quality, it’s water resistant and it does a nice job charging our phones when needed. We use it near our spa and it works well.","Reviewed in the United States October 15, 2023",AFDXFNBFQYROONIOYOW5OGDUXFFQ,True,0,Style: Charge 5 + Divvi CaseColor: Gray
R1WXDB1DXD8ZHD,B08ZNXW53L,5.0 out of 5 stars Fantastic.,Alan M Akridge,5,"I had a Sonos system in our chapel but they didn’t connect reliably with multiple router options. I also have a UE megaboom. I did my home work and read the reviews and can report that a pair of these speakers is louder, cleaner, longer lasting, and easier to set up and use than the Sonos or the UE. And much cheaper than the Sonos. Nothing against the Sonos bc I’ve got them at home but these things are just better for portability and the chapel.","Reviewed in the United States December 31, 2022",AHCQF72774OOVMSXC35KDZBT4OYA,True,0,Style: Charge 5 + Divvi CaseColor: Black
R2OP4WFNRS2J50,B08ZNXW53L,5.0 out of 5 stars SIMPLY AMAZING!,Dingletone,5,"I couldn't believe the superb sound quality from such a tiny system. Easy to connect, very portable.I am very happy. I got one for my son too. His car stereo failed. This sounds better anyway. Take it anywhere.","Reviewed in the United States August 22, 2023",AGBEUESKHM6OK6DQ4E2AP7LF7HLA,True,1,Style: Charge 5 + Divvi CaseColor: Black
R2OIFHZGULYRE6,B08ZNXW53L,5.0 out of 5 stars Love it!,lmidgetx,5,We've only had it a few months but really love it. The sound is real good and gets plenty loud. Good quality not cheaply made. The case is well made and light weight.,"Reviewed in the United States September 6, 2023",AF4PCQ7PFBICAHSQLXXN4PMSQYUQ,True,0,Style: Charge 5 + Divvi CaseColor: Squad
RZMYBXJNLE4O6,B08ZNXW53L,5.0 out of 5 stars Great speaker,R. B. Lonning,5,If you are unsure on a portable speaker then this is the one to go with. Very portable and loud enough for small groups.,"Reviewed in the United States October 13, 2023",AG56DDDRGBUYIOPFX4RB2OJ2DJUQ,True,0,Style: Charge 5 + Divvi CaseColor: Black
R2WB42V01GIR5P,B08ZNXW53L,5.0 out of 5 stars Buy 2 for stereo,Amazon Customer,5,"After purchasing my 1st charge 5, I realized that this speaker is mono. So I didn't mind having a set of 2. They both connect in stereo. Sounds awesome. The EQ is disabled for stereo which is dumb. The work around is using my EQ on my Android phone. Battery lasts all night with a full charge.","Reviewed in the United States June 8, 2023",AF4OJT6JBRGMMTE7R7X5E3EI7J7Q,True,0,Style: Charge 5 + Divvi CaseColor: Black
RJSWXJGYYUJPO,B08ZNXW53L,5.0 out of 5 stars Sound Quality,Seth,5,Sound Quality is ☆☆☆☆☆Finally a powerful speaker,"Reviewed in the United States December 8, 2023",AG7SCQIYORJ5NYXT4C6UWIZJT3RQ,True,0,Style: Charge 5 + Divvi CaseColor: Black
R312JYCEYPTQXB,B08ZNXW53L,"5.0 out of 5 stars Love it, great improvements from charge 3 too",S.M.,5,"I had the charge 3 for at least a few years. It was a great/durable speaker with good sound. Had no complaints with it, so when one of subs starting going bad I decided to get the charge 5 and I love it even more. The sound is definitely improved from the charge 3, it sounds awesome, has great volume capabilities and looks great. I would expect it to last a long time too just like the charge 3 did. Highly recommend. The people saying the case is the wrong size are not using it correctly. My guess is that the are putting the flat part of the speaker towards the bottom. The mold on the bottom of the case is round, so I put the speaker in with the top towards the bottom of the case and it fits perfectly.","Reviewed in the United States July 12, 2021",AGAD2IU3FEYO4PYU6MALVHAEM5PA,True,6,Style: Charge 5 + Divvi CaseColor: Black
