review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
R3AASZT5IK1PN9,B0BSNZJGTX,5.0 out of 5 stars Great Item,Ann,5,Add to fun in the pool,"Reviewed in the United States August 6, 2024",AGOP4Z7MDIUQBZ3BDG4XUF2MYBAA,True,0,Color: Steel Grey
RD557UCTAE7T0,B0BSNZJGTX,3.0 out of 5 stars Not what I expected from Altec Lansing,PissedinCT,3,I love the look and sound of these units but the 1st one I bought stopped working after 4 days. I bought it locally so I returned it and then ordered another one from Amazon. This one will not charge and can only be used if plugged directly into the outlet. I called Altec Lansing Support and was told that the battery was defective. I didn't want to send it back and have to wait for them to send me a replacement under their warranty so I am returning it to Amazon. I like it so much I will go back to BJ's where I got the 1st one try again! 🤞🤞🤞,"Reviewed in the United States July 23, 2024",AG4MPVPBGUA26KH3WBY5J5FWI6LQ,True,0,Color: Red
R3P5OSUK746H28,B0BSNZJGTX,5.0 out of 5 stars Awesome,John Maxie,5,The wife loves it,"Reviewed in the United States August 4, 2024",AHKZTY5FPQIHOWDL2DUCZ7TZDJTQ,True,0,Color: Steel Grey
R1ZA8ZSRZOE84E,B0BSNZJGTX,5.0 out of 5 stars Great product,Henry,5,Love it and it’s nice and loud,"Reviewed in the United States July 29, 2024",AFLUGIZMSU6ENSU35F5I4INIMNWQ,True,0,Color: Black
RRE0VSA3GGLA7,B0BSNZJGTX,5.0 out of 5 stars Loud bang for the Buck!,R-N,5,"Great bargain for what all that you get- portability, long battery charge, volume, and sound quality. Even has different light modes, but for me, that is a useless gimmick. But for a party, may be a welcome gimmick.I've used this the last few months outside while working in the yard, and indoors- gym and while working in my basement. Cranked up, the sound fills my large yard and maintains sound quality, especially for a portable speaker. And no worries if it starts to rain, won't be affected. Nonetheless, I haven't attempted to test its full water resistant potential by dunking it in a pool or directing a hose on it (why?).In the house, at a ""normal"" volume, the battery last hours/days. So far, I have gone a few days of listening for a couple hours each without plugging it in. Also, it easily connects via bluetooth to my iPhone and keeps that connection for a range of 50ft plus. When I use it in the yard, I either leave my phone near the speaker, or I use my iPad or old phone to connect with Spotify or Apple Music so as not to be restricted to the limitations of Bluetooth range.","Reviewed in the United States December 18, 2023",AGA6WFKFQPYJ7QHSOTSHKQXXXD6Q,True,1,Color: Red
R1YPAGHWUWE7SS,B0BSNZJGTX,3.0 out of 5 stars Doesn't hold charge past 90%,C,3,Speaker sounds decent but does not hold a full charge. Checked it's at night and it was 90%. Charge overnight still 90% 12hrs later. Happened twice already,"Reviewed in the United States August 4, 2024",AFTT5KNVGKACK2J5ZGLEMWRPLNNA,True,0,Color: Black
RU9AXIBJWRQLY,B0BSNZJGTX,5.0 out of 5 stars Great product,Dave Phillips,5,Shipped in a timely manner. Good packing.,"Reviewed in the United States July 17, 2024",AFY27CHFE4QCGWCK6A64WE6PQ3OA,True,0,Color: Black
R1MCVK4HXLGU4R,B0BSNZJGTX,3.0 out of 5 stars It’s kinda over rated,venessagoodas,3,Buy at your own risk! It’s not too loud if your looking for loudness!,"Reviewed in the United States August 8, 2024",AHLOT6RJYCMO3CIMKOAV3PKWGRZA,True,0,Color: Black
R3MB87D00CL518,B0BSNZJGTX,5.0 out of 5 stars Great sound.,patrick wolfe,5,The thing sounds great and is loud and the color lights are pretty cool.,"Reviewed in the United States July 7, 2024",AGUWG74NR5ICXL27TLZQWNNWAMNA,True,2,Color: Steel Grey
R2EBO613CYV67W,B0BSNZJGTX,4.0 out of 5 stars Sounds incredible for the low price.,Garza 4101,4,"Love the Bluetooth speaker but it absolutely refuses to go into party mode, paired with another, exact same speaker. They claim you can pair 50, together. Simple instructions but will not pair.","Reviewed in the United States March 23, 2024",AHOQXTNNGW7UU4Q6J3E3SYC2ONTA,True,1,Color: Red
R3PHK3KMDKPGYH,B0BSNZJGTX,"3.0 out of 5 stars Good but,",John,3,"I bought this to replace a ""G Boom"" that the speaker went bad in.I had checked out the previous version at a local retail store and liked the sound quality and functionality.It was around the same price. I watched the video on Amazon and the review seemed accurate, although the speakers on an iPad are only so good...I purchased from Amazon and it arrived promptly.I charged it fully and linked it to my phone. It took a moment to link, but was fine. Using the controls for the audio on my phone, I proceeded to run it through it's paces.Volume is good although there is no adjustment on the speaker itself, nor any type of adjustment for sound in anyway.The lights are cool but not necessarily something I cared about either way.Battery life is great. I use it daily for 6 to 8 hours and only charge it once a week.Having a dedicated bass speaker, I expected a better bass sound. At full volume, it's good but not great.For me, it's a ok speaker at the price.Would be a great buy at $100 but no more.If you want sound and flashing lights, could be for you...great sound quality, there are better choices for the price.","Reviewed in the United States October 26, 2023",AE2BXLCPCO3WZWJ5FF4JBU5S3NWA,True,2,Color: Black
R1OBUL43Z2BFQO,B0BSNZJGTX,5.0 out of 5 stars Rock Your World,Kimchi Noodle,5,"In terms of durability, the Rockbox XL 2.0 is built to last. The rugged design is able to withstand drops, bumps, and rough handling without any noticeable damage. I have accidentally dropped them a couple of times and they have held up perfectly. This is a huge plus for a portable speaker that is meant to be taken outdoors.Overall, I am extremely satisfied with my purchase of the Altec Lansing Rockbox XL 2.0 Portable Bluetooth Wireless Speakers. They have exceeded my expectations in terms of sound quality, durability, and features. Whether you're an outdoor enthusiast, music lover or just looking for a high-quality portable speaker, I highly recommend giving these a try. You won't be disappointed.","Reviewed in the United States February 22, 2024",AHU6VGWPFZYVSYCM2Y4WL6GKHUQQ,True,1,Color: Black
R58D082EXU7ZD,B0BSNZJGTX,3.0 out of 5 stars It’s good,KH1,3,It’s a good outdoor speaker with great sound but it doesn’t keep its charge for more than 3-4 hours. So it needs to stay plugged in.,"Reviewed in the United States July 2, 2024",AFYBM35DBJ67C7SA2KF3OETAPNIQ,True,0,Color: Steel Grey
R1ZELDFDB0DEZC,B0BSNZJGTX,5.0 out of 5 stars Definitely what I was looking for!!,Dustin Queen,5,"I read the reviews I also have a coworker that has one at work it's a wet environment! It's held up well!!I run this on my ATV I did buy the warranty tho just bc I ride in the rain and mud!I did add some clear silicon on the seams of the box and where the cord plugs into I do cover it up with gorilla tape!!It's loud the lights are obnoxiously bright!And rode through a 3 hour downpour and the thing never skipped a beat! If you use the light and blare the music non stop your lucky to get 5 hours of play time on it. Without the lights a solid 7-8 hours on high!Update: 4/6/2024This speaker has been pretty amazing tbh it it still loud and the charge has went down over constant use, however I modified a cord to be able to charge it as I ride for more than 6hr long trips.. now it’s not completely watertight. The plug in area if it gets wet it won’t charge you’ll have to let it dry out really good. The one thing I’ve done is just seal that area up with ductape I know kinda lame but overall great speaker with some modifications lol. Also had this in my kayak when I tipped over I didn’t test the floating capability 100% knowing it’s not fully sealed tight.","Reviewed in the United States June 12, 2023",AGMCVTBU2FBEGPEOB27ZDQT6RYTQ,True,2,Color: Red
R3QF9UCDLO9TJF,B0BSNZJGTX,5.0 out of 5 stars Like my old school boombox on steroids,The OG Elf,5,"The media could not be loaded. DANG, this is like my old school boombox on steroids. I got it for a houseparty we were throwing for my daughter's 21st birthday. I seriously felt like I was back in college. The sound on this thing is BEYOND!! The front facing woofers give you that heart thumping, rumbling sound and great quality bass. The sound is crisp and super clear with no distortion. Along with rocking sound quality, it's got 4 different LED lighting modes. You can set it to a slow fade, multi-color slow fade, solid blue or it'll beat to music. I wish I would've gotten a video at the party, but we were having too much fun and I forgot. It charges very quickly and you can get around 20 hours of playtime. That's insane!! You can charge it with the normal wall charger that it comes with or use the USB charging port to connect to a USB power source, like a power bank, laptop or wall outlet. You can also charge your phone with it while using the speaker. It'll connect to any bluetooth enabled device and has a 100 foot range. It's easy to pair and after the first time it will automatically connect to your device when you turn the speaker on. It's crazy, but you can connect up to 50 House Party enabled speakers at the same time. WHAT?!?! That'd be like your own concert. The functionality and options are amazing. It's even waterproof, so I can use it in my pool. That's going to be amazeballs this summer!! If you want a powerful, high quality speaker with sound that'll knock your socks off, stop looking and buy this speaker. I'm sure you'll love it as much as I do!!","Reviewed in the United States April 4, 2021",AGAKYXYO7ISUAVFHDHCWGHDJMYQA,True,47,Color: Steel Grey
R3UI2KNIT38Z3X,B0BSNZJGTX,5.0 out of 5 stars Outstanding quality and sound,Ron67,5,My all around stereo,"Reviewed in the United States July 3, 2024",AE37HCNJRQEIGTPAVPNAJY5NUFPQ,True,0,Color: Black
R18FJM05DQMEPK,B0BSNZJGTX,3.0 out of 5 stars Speaker Sounds Great... and would be even better if it charged,Tara,3,Purchased this speaker at a great price on Amazon Prime Day for my wedding that is now in 39 days. The speaker came in a few days later (once prime days were over) and it wouldn't turn on.. no matter what i did. When I plugged the charger in the red light didn't show and even after charging for awhile still nothing. I had another charger that i tried and there was that little red light to show me it was charging. After 14 hours on charge the light was still red so i was able to turn it on and try it out and it does sound pretty awesome! BUT.. for the price i want a speaker that charges and holds a charge. I called the company per the instructions and did not return to amazon as I would have to pay more to replace the speaker as it's not on sale anymore and I have to send it back to the company WHENEVER they send me my prepaid label and from there they will test it themselves and should ship a new speaker out within 15 days after that... MY WEDDING IS IN 39 DAYS!!! The whole purpose of buying this speaker was FOR MY WEDDING! as far as the speaker sound... 5 STAR.. as far as dealing with the company and trying to get my speaker relaced ASAP .. 0 star.,"Reviewed in the United States July 18, 2023",AE7GAQCSZDFAJ7ZLULMUNQHQHX5Q,True,0,Color: Steel Grey
R17C8O91GM81OQ,B0BSNZJGTX,5.0 out of 5 stars Best speaker!,Katy,5,This speaker is the best kind for boating season! It’s loud and it’s one of the best ones I’ve purchased,"Reviewed in the United States June 15, 2024",AH2N7A4T5QRC3VQNWNN6HVPX3MUA,True,1,Color: Black
R3Q0UGGMEVOLVU,B0BSNZJGTX,"5.0 out of 5 stars After 4 years of rough use, STILL HAS PERFECT SOUND.",Vinny U.,5,"The media could not be loaded. TLDR: after 4 years, It's worth $200.Longer story: I listen to normal music and offer it up to dispensaries I work at as a lobby speaker. Along with that, I've used bass boosting equalizers while listening to speaker intensive songs and have accidentally taken the altec to volume levels of rattling inside of its casing (for 4 years now) and there's still PERFECT clarity in the highs and no signs of subwoofer damage.My phone speaker has DEFINITELY seen some water damage so the audio sounds terrible in the video I attached, but you can hear it get plenty loud enough and not have any rattling. You really gotta push it to rattle the walls levels before that happens.But yeah, I've dropped it.. A lot. A few times into some hot springs. We've had some wild nights with the boys together. It was occasionally thrown for fun. Etc.It's the real deal, and has given me way more then $200 in value.This is the last review you need to read. Buy it. Be happy.Cheers","Reviewed in the United States October 5, 2023",AEHLVHMHV5SIZZQHLOUKVUCIDOWA,True,11,Color: Steel Grey
R16DNIKP6RSGUY,B0BSNZJGTX,5.0 out of 5 stars Great sound for the price,*SS**N*NTV,5,"I had no idea that I'll text was still making products but I'm glad that I saw this and their newest line of speakers. I previously bought a similar style boombox from a different brand but wasn't overall impressed with the overall structure of the model. This one though feels secure all around and has a unique geometric shape, triangular with a solid framing, that makes me feel that it will hold up well over many trips, occasional bumping and banging around. It's very easy to use, intuitive layout for the buttons on the device. The LEDs are bright and really amplify the party mood even in a home setting. Clear sound with distinctive base and treble adjustments. Has a good weight to it and it's not feel cheaply made or rushed in terms of design!","Reviewed in the United States September 14, 2023",AEYXSDLIXMOQ43ZUWNHPSM4SE3PA,True,2,Color: Black
R2FT8U3576MLN,B0BSNZJGTX,5.0 out of 5 stars Best and quality,ARTENIS,5,The only reason I return this speaker was because I found it cheaper at another store but other then that the speaker sound quality on this is amazing clear at high volume. The lights on it is good… built quality on this speaker is very very good.. I didn’t test it under water. It’s says it’s water resistant but trust me its probably good because the way the speaker sounds at a high volume and the way it’s built it’s very good. insulation is good best speaker for the money. But I found it cheaper at another store so I had to return it,"Reviewed in the United States December 6, 2023",AHFDUP6ANDDH4DPJTBEGEWQGHTXQ,True,1,Color: Red
R280LNQABJSF6I,B0BSNZJGTX,5.0 out of 5 stars Amazing,JL,5,Loud and tough,"Reviewed in the United States June 9, 2024",AEZWMCU6WOLEN2L3TBMXNVMVDWNQ,True,0,Color: Steel Grey
RYRDOG5TQ2723,B0BSNZJGTX,5.0 out of 5 stars Powerful Speaker! A must have for a pool parties!,Liana Nicole,5,"I purchased this for my teenage daughters birthday celebration! I was sold after reading the reviews!it totally surpassed my expectations!This speaker is incredible! It's LOUD with some good quality bass to add.It’s synced seamlessly with our iPhone 12s, The battery life is wonderful, we are able to use it all weekend on one full charge!very versatile, we can leave it near the pool without worrying that it will become water damaged,The colorful lights add so much fun to the nighttime get together‘s as well!totally worth the investment! The build quality is solid and strong, designed to last for many years.Also came beautifully boxed so would make a terrific gift. I plan to buy one for my nephew for his birthday.It’s also extremely compact considering how much power it puts out, it’s sleek and modern design adds a wonderful touch to our outdoor living area!10 Stars!!","Reviewed in the United States April 27, 2021",AETGSOE6YE5FT4H4FQHYEMUEJ4NA,True,8,Color: Steel Grey
R16BOIPRDRV5LJ,B0BSNZJGTX,5.0 out of 5 stars Great,Lalo,5,Not super loud but it’s has a nice base and it sounds loud enough for a party,"Reviewed in the United States May 4, 2024",AGC7GQ7D6UJH3WHASI3QDW5MXDUA,True,0,Color: Steel Grey
R3Q6G5AZM9KJL7,B0BSNZJGTX,3.0 out of 5 stars LED's dont work correctly.,guitarchad,3,"I normally don't take the time to review, but to save someone else the hassle, I am taking the time.This Stereo SOUNDS AMAZING.The annoying and most frustrating part is probably not a big deal to some. But for me, this was the bad.The LED's that are supposed to give you a 'cool' atmosphere were defective on TWO of the units I tried. I went through Amazon's return process and received an identical unit with the exact same issue.When for instance cycling through colors, and setting it to BLUE, or RED; all of the LED's are supposed to be the same color.On both of the units I tried out, there was always ONE LED that was the wrong color. This may not seem to be a big deal, but when you set it to a specific color, and only ONE LED is a different color, it looks dumb. I contacted the manufacturer and was told it was most likely a manufacturing error. This is a shame, because honestly it sounded great. But my OCD couldn't handle there always being one LED out of sync with the others. Even setting it to multiple colors, it just looked off. I have returned my second one, and will be waiting a while before trying again. Hopefully others don't have the issue that I did, but if this would bug you, as it did me, I would wait and allow them to sort the problem out at the manufacturing level.","Reviewed in the United States August 24, 2021",AFSVVRABVIK2M3VSSHDBVYROL6SQ,True,5,Color: Steel Grey
RG2XMWGPLDMQU,B0BSNZJGTX,5.0 out of 5 stars Waterproof down a river,Robby,5,When floating/tubing with this and had a blast. Everyone around wanted to get in on our music queues and several people asked where we got the speaker. There are other waterproof options but most are super expensive. This is an incredible value for the price and one drawback would be amount of battery when listening on loud switch lights on but I feel that’s kinda understandable,"Reviewed in the United States December 19, 2023",AE74ZUTP4Z2HUPN7VJWCS6UFRIBQ,True,1,Color: Steel Grey
R1Y3OWRM18QXVX,B0BSNZJGTX,4.0 out of 5 stars Won't Hold a Charge,This eggs weren’t the best. They didn’t snap together very easily. Seems the bottom is bigger than the top and makes it very difficult to put they together in a timely manner.,4,I have had this product for 6 weeks now and we have it outside by the pool so we can listen to music while swimming. about 2 weeks ago it wasn't charging. Used a different charger to use speaker but now it won't charge again. I am going to reach out to the seller to see if this is happening a lot with other units.,"Reviewed in the United States July 10, 2023",AFAYRLMXTKTCPPJ74T7UQEJBF2MA,True,4,Color: Steel Grey
R23BLFZJQKSM4R,B0BSNZJGTX,5.0 out of 5 stars Amazing Sound,Billie,5,This speaker really has amazing sound for its size. It's very easy to carry and handle and the sound can easily fill up an entire large room. The LED lights make it that much more fun and useful for entertaining. I love the fact that it's water resistant as we sometimes use it for outdoor events and don't have to worry about it getting wet by rain or the occasional splashed drink. The battery lasts a good long while so you don't have to worry about it running out of power when you're outdoors. Definitely a great buy for the money.,"Reviewed in the United States September 7, 2023",AFITYWR34VBIBAMD7KZCH7GGZGVQ,True,3,Color: Black
R2QQ38TZKYLTCG,B0BSNZJGTX,5.0 out of 5 stars Seller recommended,Tr,5,Had small issue with product but seller fixed issue in a very timely manner 100% recommend seller,"Reviewed in the United States April 18, 2024",AHNTZAHFTVMAHRHL3CQPAR6ANAMQ,True,0,Color: Steel Grey
RNKE4JUYQMZE,B0BSNZJGTX,5.0 out of 5 stars Just got it today so......,Tristan Davidson,5,"I opened this thind and it sounds amazing thus far! Full disclosure I played 5 different songs but they all sounded great for $150 speaker. It does not have super heavy bass but I think the best description is it is well balanced. It is very loud as well.I will give an update on the claimed ""20 hr battery life"" and the proclaimed ""waterproof"" and ""shockproof"" claims on the box.Also I feel that it should be mentioned that there is a 3.5mm audio out jack on this unit. This is an antiquated feature with the existence of Bluetooth but is occasionally a necessity as in the case of my budget screen projector which does not have Bluetooth connectivity. The box does not include a dedicated 3.5mm audio out line. It is just a nice additional feature that js not mentioned on the official Altec Lansing website description of the product. Thus far I am very satisfied with the product but will update as I use it.","Reviewed in the United States March 26, 2022",AF33Z7GLSR4FC7M6TZNCL3FUX22Q,True,1,Color: Steel Grey
R3TFFFMJK6UMQX,B0BSNZJGTX,4.0 out of 5 stars Impressive,christopher,4,Very good speaker highly recommended,"Reviewed in the United States December 23, 2023",AEDB3XCMKT3QQT3UCXKCJE746BZQ,True,1,Color: Black
R3I05NFOMYPPLV,B0BSNZJGTX,5.0 out of 5 stars good sound very heavy,spiderravioli,5,not really for walking around withit’s perfect if you’re just hanging out somewhere thoughif you wanna walk around w you speaker on though i’d recommend getting one of those big JBL speakers that you can add a strap to so you can wear it like a backpack.good sound though for sure i use it very often! (i live with my parents and can’t turn it to 80% volume without them banging on the wall lol so shit is loud) (i wouldn’t recommend for parties though especially outside ones unless you have multiple of them linked up. the one time i took it to an outside party and you had to be pretty close to hear it clearly.),"Reviewed in the United States June 28, 2023",AGKRWN7WZHTVWGJTZNO7D5YT3TRA,True,0,Color: Steel Grey
RKXRR3FXIFUNY,B0BSNZJGTX,"1.0 out of 5 stars Were the reviews fake, or is my product defective?",Isiah E.,1,"I purchased the speaker in May of this year; hoping that I would not have to purchase another speaker for years to come. I'll be honest, this was definitely not worth the money and I'll explain why. The sound quality itself is lackluster. The audio clarity is just horrendous. I compared the audio clarity to that of my Amazon echo studio which I have as part of my home theater setup and the echo studio is far clearer. The speaker also isn't very loud unless you're in a rather small space with barely any people. This speaker wasn't bad for the game nights I hosted at my apartment but lord knows this thing is terrible outside, especially if someone else is also playing music on their own speakers. The battery life of this thing is severely disappointing. I might have only used this speaker a handfull of times since purchasing it, and I generally don't use it for more than 3 hours at a time but I put this speaker to the test on June 3rd as I did a cookout. The speaker with the lights on, only lasted AT MOST 5 hours! This speaker was fully charged before I used it, I even put it on the charger from the night before and only took it off directly before leaving to cook out. The lights were on, the volume was on max, and this fully charged speaker died literally within 5 hours! I'm not sure if the lights plus max volume severely drained the battery or what. I also don't like the fact that you cannot play music while a microphone is plugged in as it will disconnect your Bluetooth. Even with the mic plugged in, the sound from the mic is so low on this speaker that you barely hear it! There is no problem with the mic as I've tested it on other devices, the problem was the speaker. Overall this was a really bad purchase on my end. I bought this because of all of the positive reviews, and while I still respect others opinion on this product, I did not have a good experience with this product. Please beware that if you have or have had pretty good speakers in the past then this one will be nothing special.","Reviewed in the United States July 4, 2022",AGTBCXX4ZU5X433XWCGO7OWQRS7Q,True,4,Color: Red
R32EPW7LR7IZ7M,B0BSNZJGTX,5.0 out of 5 stars Sounds great and party mode is awesome!,Jamie Morgan,5,I bought two and use these at my pool. I put one at one side of the pool and the other at the opposite side. It then start each one up and put it in party mode so the two speakers play at exactly the same time. It sounds great and I couldn't be more happy. They are waterproof so no worry about water getting splashed on them. I also take them tailgating with me and they sound great there also. The batter life seems great too. Really impressed.,"Reviewed in the United States August 8, 2023",AGGJNQXIBE7TPRYWQ6BNEL7B5XIA,True,0,Color: Black
R3MUJ2TN7A9HJT,B0BSNZJGTX,3.0 out of 5 stars Bad subwoofer,jonathan,3,Sounds in general is decent but the subwoofer is really poor when increasing the volume makes a war noise,"Reviewed in the United States March 21, 2024",AFNT6SMN6GJFVXDG4ODPMZHFLXYQ,True,0,Color: Real Tree Camo
R13HKV5W8DK1IZ,B0BSNZJGTX,4.0 out of 5 stars Really cool,Noah czadzeck,4,"My only complaint is the battery life on. The Thing is terrible escaped for that, it's awesome.","Reviewed in the United States September 20, 2023",AEPSWJDBMEJLNBZSDOUWAZKWSW5Q,True,2,Color: Red
R1R1XK5PA6CLD0,B0BSNZJGTX,5.0 out of 5 stars Great quality light up speaker that is portable and connects through bluetooth,Nikki 💜,5,"This speaker is amazing! I have purchased a few other speakers from this store and I really like each of them. This is the first bluetooth speaker brand I have owned that allows you to connect more than one speaker at one time. I love the surround sound option the music is crisp and clear. This speaker is much larger than I originally expected I guess I didn't pay attention to the measurements posted. It states that it floats in water however I will not purposely put it in water I am to afraid it will get damaged. I will be bring it to the pond with us every weekend so it may get splashed but thats about all I will allow. I love that the speaker illuminates the colors are so cool. I am so excited for this coming camp season, this speaker is portable and loud and is going to be my best friend.","Reviewed in the United States April 22, 2021",AG73HJJHJCEB3DGP7LRQAMNHK3YQ,True,8,Color: Steel Grey
R1KH40EU182M6B,B0BSNZJGTX,5.0 out of 5 stars Altec nunca me a decepcionado,Santos Eduardo Murillo,5,"Eh tenido la más pequeña , luego tube la boomjackY ahora que tengo esta solo puedo decir que a pesar del tamaño que tiene tiene un sonido espectacular, verdaderamente todas son a prueba de todo. Me gusta ir a la playa tirarla en la arena y la batería dura unas 6 horas máximo a todo volumen","Reviewed in the United States October 20, 2023",AGB6FZ7OFHMC75IAL62W2RSEFTWA,True,0,Color: Red
R3BWNT1JBM4PS3,B0BSNZJGTX,5.0 out of 5 stars Way underpriced!,Robert N. Fields III,5,"So I bought this after seeing it at a party. I’m a music fanatic and love hearing high quality sound. I was a little hesitant due to it’s low price. I know that sounds crazy, but I don’t mind paying for quality especially with music. To say I’m happy with this unit is the understatement. The sound quality and versatility of this little unit is amazing. From instant connectivity to sound quality to volume it’s just amazing. I would have paid $400-$500 for this unit if I tried it before I bought it. I am one happy camper! I highly recommend this boombox and look forward to checking out more from Altec.","Reviewed in the United States March 17, 2023",AHTKSMYJV2ZNDBHSQFBX6IT36FCA,True,4,Color: Red
R3MH0PFROVTEDJ,B0BSNZJGTX,5.0 out of 5 stars Awesome Speaker,Shaun L,5,"For the price (especially on sale), it is probably the best Bluetooth speaker on the market. The sound quality is perfect,the bass is amazing, and if u pair it up with a few others, u got yourself enough sound to have a block party or piss off your neighbors","Reviewed in the United States October 3, 2023",AGN7NEHXBDB36H6ULGDJQJYHAXDA,True,1,Color: Red
R1WHQYE617MOWF,B0BSNZJGTX,4.0 out of 5 stars Just got it yesterday,Terri,4,"I got my Altec yesterday. Plugged it in and and turned it on. I paired both my husband's and my phone to it. Easy peazy. The bass was so good it was moving the speaker, the lights are very cool 😎 . The only reason, so far, I gave it 4 stars is because the maximum volume seems lower then it should be. I will come back and update my review when I actually use it for longer periods. 🙃 maybe the volume will be sufficient outside. I can say there was no distortion or crackling at full volume.","Reviewed in the United States April 14, 2022",AF6WW5PUKA6IDWDGXM4CJJSXWDIA,True,1,Color: Red
R2J8HIH9VDW6IZ,B0BSNZJGTX,2.0 out of 5 stars Crackles and won't stay connected,naomi mcmillan,2,We have had nothing but problems after about 45 minutes to an hour the unit refuses to stay connected. Thinking it was the persons phone we switched phones. It's still doing the same thing. Just buy something else.,"Reviewed in the United States June 16, 2024",AGSIGR2FKPMXNS3MRYKKDWK736JA,True,0,Color: Steel Grey
R1P9M4YPJXXBAB,B0BSNZJGTX,5.0 out of 5 stars Altec Lansing ROCKS ! 🌟🌟🌟🌟🌟,Rick Lyssy,5,Sounds awesome ! Long play time ! Lights are mesmerizing ! When I listen to the Stones everyone listens to the Stones ! 👅😎☮️💟,"Reviewed in the United States January 10, 2024",AFIPGEAAROUNUDTLO6IVGY7UT4CQ,True,0,Color: Steel Grey
R3EIURPAZLIWVN,B0BSNZJGTX,5.0 out of 5 stars Amazing,Summer,5,I definitely recommend getting this for travel or just to jam,"Reviewed in the United States February 24, 2024",AFWLRZLVINGPM5HZWDQR33ZEWH2Q,True,0,Color: Red
