review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
R2CT0E5LRRDTQD,B0B43Y8GHZ,4.0 out of 5 stars Connectivity issue,Suraj,4,Has some connectivity issues at times other then that it’s great,"Reviewed in the United States September 6, 2024",AFOH6SD4O7WFF2RHMBQR5KPAJ7WA,True,0,Color: BlackStyle: SRSXG300/B
R1J95UT8KNK4A7,B0B43Y8GHZ,5.0 out of 5 stars Killer Sound,Jonathan W.,5,"I was skeptical about this product and any reviews. I just received my speaker and it sounds so good. If any of you are on the fence about this product, order it. It sounds that good.","Reviewed in the United States August 25, 2024",AGV6NKZ5IQZDVC74I2UKKUJBPEVA,True,0,Color: BlackStyle: SRSXG300/B
R19J13A543VZMK,B0B43Y8GHZ,5.0 out of 5 stars Impressive,Amazon Customer,5,"Great sound, great depth. Would recommend to a friend.","Reviewed in the United States August 28, 2024",AHZ32MLUU5PYW3VMEE3HPD2JG3AQ,True,0,Color: Light GrayStyle: SRSXG300/H
R3KA1FA9C6XXIY,B0B43Y8GHZ,5.0 out of 5 stars Great speaker,justin wilson,5,We used this speaker on a float trip. It is battle tested for sure. We flipped the canoe 5 times and the speaker kept on going. It lasted all weekend on one charge. Great sound and quality. Easy to sinc with Bluetooth. I would purchase this again.,"Reviewed in the United States August 4, 2024",AF4T4NLMNLYZZPTBPYTR75G7EMEQ,True,2,Color: BlackStyle: SRSXG500
R1NKOI3APEQ33F,B0B43Y8GHZ,5.0 out of 5 stars Great,Ray Clem,5,My little mobile club! Bass is nice!,"Reviewed in the United States August 24, 2024",AFQ3G3NWKPARI5B3DTHUK5T3SEOA,True,0,Color: BlackStyle: SRSXG300/B
RYYTH07CSA3PI,B0B43Y8GHZ,4.0 out of 5 stars Sound quality is good,William Yates,4,But doesn’t get very loud. Good enough for a small area but it’s not good for large areas or parties.,"Reviewed in the United States July 21, 2024",AFFQZWD3EEBO3WFHUGOZVYAVD6HQ,True,0,Color: BlackStyle: SRSXG300/B
RLUJN1Y0XAJI3,B0B43Y8GHZ,5.0 out of 5 stars Outstanding quality,~Tony Boyle,5,Exactly what you would expect from Sony. Superior sound and quality,"Reviewed in the United States August 6, 2024",AGBBVAJ6TTSEABM4FA7JOR6WHI7A,True,0,Color: Light GrayStyle: SRSXG300/H
R34GTW8NFCSPKK,B0B43Y8GHZ,5.0 out of 5 stars Sound great 👍,Porfirio Iglesia,5,What to expect from Sony never disappoint good product. Outdoor & indoor.,"Reviewed in the United States August 3, 2024",AHTX5XH5K7QPJXLZL44GGDNS2ZZA,True,0,Color: BlackStyle: SRSXG500
R160VXEKI544U8,B0B43Y8GHZ,4.0 out of 5 stars Suena muy bien!,"Está genial el parlante, suena muy bien y duro apresar de lo pequeño",4,"El parlante superó mis expectativa, pensé que iba a sonar más suave pero no fué así, ya le hice una pequeña prueba de agua en la ducha y funciona correctamente, lo recomiendo, la calidad en el sonido es muy buena.No me gustó que la caja del envío era muy grande con respecto a la caja del parlante, es un largo viaje hasta mi país y la caja del parlante venía un poco maltratada, eso podría afectar al parlante, la estructura de cartón mantiene quieto al parlante así que no tuvo ningún daño.Es algo para mejorar, por eso mi calificación, pero como tal el producto es exelente.","Reviewed in the United States April 19, 2024",AEYHU5X7CFMUJBGRL7326H7E3SAQ,True,0,Color: BlackStyle: SRSXG300/B
R4WLQK8C1YW5P,B0B43Y8GHZ,4.0 out of 5 stars Great buy at the sale price,Easton,4,"I bought this on sale at $199 and it is worth that, very clear sound and good base for what it is but I will say it is as loud with better sound quality than the 3 UTV sound bars I tried. It doesnt get as loud as I hoped for use in the side by side but it makes up for that in its versitility and portability.","Reviewed in the United States May 6, 2024",AFCG73EDQJNDQLKR64B6RQHTKKWQ,True,0,Color: Light GrayStyle: SRSXG300/H
R15E699K2OS06N,B0B43Y8GHZ,5.0 out of 5 stars Great,Cliente de Amazon,5,Good product excelent price,"Reviewed in the United States August 2, 2024",AHUGEJ4NP4P7DJ5NBTPQML4MOSUA,True,0,Color: BlackStyle: SRSXG300/B
R1539EIKJSO5TW,B0B43Y8GHZ,5.0 out of 5 stars Excelente bocina aunque la potencia puede mejorar,javier,5,"Me encanto esta bocina aunque por el tama;o esperaba una bocina con una potencia un poco mayor, sin embargo el sonido es muy claro y con unos buenos bajos y graves justos para el tama;o, es bastante portable y la carga de bateria se me hizo excelente.","Reviewed in the United States July 3, 2024",AHTI74H3OVQWEG3OZD3CNG4NOTGA,True,0,Color: BlackStyle: SRSXG300/B
R3J4U3SOEUHAU4,B0B43Y8GHZ,5.0 out of 5 stars Freakin’ Awesome,R. Ruppert,5,"Excellent design and operation. Sony thru n thru. I have had two dozen Bluetooth speakers. Obsession? This one is my favorite. Closest comp is my JBL Xtreme 2. The Sony is better quality materials. Better sound (including volume). Better design. Yes, it’s my opinion. . . But I have them side by side.","Reviewed in the United States July 1, 2024",AHX7GL7ZKLYM46ZUNXR74IIMW5MQ,True,1,Color: Light GrayStyle: SRSXG300/H
R1RTAZ9C0V28ZX,B0B43Y8GHZ,5.0 out of 5 stars Excelente,Alveiro,5,Excelente,"Reviewed in the United States August 1, 2024",AFL5MUQJN72GCUR64XGWECOHUFZA,True,0,Color: BlackStyle: SRSXG300/B
R3HESAR0LOHDRF,B0B43Y8GHZ,4.0 out of 5 stars Still deciding if I love it,Fawn,4,"I'm not crazy about the fact that you cannot disable the microphone because it prevents me from dictating on my phone if I have it connected, and I also think it tends to be a little bass heavy without adjusting the equalizer in the app, and the app is kind of outdated in my opinion. That being said, I do love having a large portable speaker that I can put in any room of the house and fill it with music or whatever. It's a bit heavy at 5 pounds and should definitely have had a better base for stability because I'm not sure how well it would survive a fall. It also doesn't seem to ever power off despite the settings I chose for that very reason. That being said, the battery life is ridiculously long and I can leave it on all day without any issues. I do love Sony products but I'm also glad I got this on a promotional sale ($100 off) because I likely wouldn't have paid the normal price. I also love that it has USB-C charging, as well an extra USB port to charge my phone.","Reviewed in the United States November 10, 2023",AFWNZK4LRKC6XEYUANWC7Z3MLDWA,True,3,Color: BlackStyle: SRSXG300/B
R1WXFJO25KJ87Y,B0B43Y8GHZ,2.0 out of 5 stars Worse sound than expected,Strikeout321,2,"We have a large family that likes to listen to music. In my house, we own every JBL Bluetooth speaker (Clip, Flip, Charge, Extreme, Boombox, etc…and the different versions of them), we also have multiple UE speakers (Wonderboom, Boom, and MegaBoom), multiple Sonos speakers (Arc, Mini Sub, One SL, etc.), and one Bose speaker (it’s older, I forget what). Needless to say, I have a lot personal experience with these devices.In my opinion, this Sony SRS-XG300 is about as good as the JBL Charge 3 or 4 (not 5). I was actually surprised at how bad the low end sound is for this speaker considering its size, the bass is just not there no matter how you try and tune it. Using the Mega Bass button is almost laughable because all it does is add bass, without it, there’s virtually zero bass. The speaker is not room filling at all and can even sound kind of “tinny” during certain sounds with higher pitches. It might be great in a lab with specific sound measuring equipment, but in a real world setting, it doesn’t sound any better than a medium mid-level speaker that’s half its size.I paid $148 when it was on sale and would say that’s about the most I would ever pay for it…but honestly I would just avoid it altogether because even if you got it cheap, you’ll be disappointed once you use it. Go with a JBL Extreme or UE MegaBoom (if you want that larger size speaker), you will be much happier with your purchase. The JBL Boombox is my favorite Bluetooth speaker by far, but it’s stupid expensive and way overkill for most people.","Reviewed in the United States August 29, 2024",AGNGXFTNXGOGLV6JO4MVPOM5CUUQ,True,0,Color: BlackStyle: SRSXG300/B
R3N006UTJMHBQH,B0B43Y8GHZ,4.0 out of 5 stars MI OPINIÓN,Ruddy Yankee,4,"Esperé varios Meses para tenerla porque para saber qué tal el Producto eso se sabrá con el Tiempo.La verdad la Bocina suena Bien, un Sonido Limpio.Pero dependiendo la Exigencia de cada Persona puede ser la Opinión.En mi caso mi Opinión es...Que para ser un Bocina tan cara debería ser más, por ejemplo debería subir más, porque ella sube mucho pero en lugares abierto y si hay mucho Ruido no Sube mucho.Debieron de ponerle Dos Bocinas en vez de una, o sea una en cada lado.La Bocina debió de tener una entra para Memoria, sea USB o fuera MicroSD.Porque es que este es un Producto muy Caro y se supone que es de Gama Alta para que otro Producto con un Menor Precio cumpla con esa necesidad de poder conectar un USB.Otra cosa es el Tiempo, en realidad no dura 25 Horas, con el MegaBass activado y sin encerder la Luz, puede que dure quizá 12 a 15 horas. Y quizá 20 horas con todo desactivado.Que también debería de durar más tiempo la Bactería, con las opciones activadas, como el MegaBass e Incluso la Luz.","Reviewed in the United States September 29, 2023",AEDYLTMGPO4XAQPK6BTFX7TRPFAQ,True,6,Color: Light GrayStyle: SRSXG300/H
RUDUDLTYSKITE,B0B43Y8GHZ,5.0 out of 5 stars Very satisfied,Brodie E,5,"First time purchasing some labeled as Used/Like New from Amazon. Extremely satisfied with this item. Sound quality is great, perfect for the pool or beach. Sand and water came into contact and did not cause any issues.","Reviewed in the United States July 1, 2024",AHFNQIKOWKSVGYWD3QMRPDWTWD2A,True,2,Color: BlackStyle: SRSXG300/B
R1DAHK2RQS1SII,B0B43Y8GHZ,5.0 out of 5 stars This is the IT speaker,Noah,5,"Firstly, I must say that the sound quality is absolutely incredible. These speakers provide an immersive audio experience, allowing you to truly feel the music and get lost in its rhythm. Whether you're enjoying your tunes or cranking up the volume for a dance party, this speaker is guaranteed to impress. The bass is deep and punchy, adding that extra kick to your music.One aspect that really stood out to me is its portability. Despite its powerful sound output, this speaker is surprisingly compact and lightweight. You can effortlessly carry it with you wherever you go, be it a picnic or a fun beach gathering. Moreover, with its IP67 rating, it's designed to withstand dust and water, making it ideal for all kinds of escapades.Connecting to this speaker couldn't be easier thanks to its Bluetooth functionality. Pairing it with my phone was a breeze, and I experienced no issues with the connection throughout my usage. Furthermore, the speaker offers a range that grants me freedom of movement without any concerns about losing connectivity.Battery life is always a concern when using speakers; however, the Sony SRS-XG300 has got you covered in that department. With a 24-hour battery life, you can enjoy music all day and night without needing to worry about recharging. It even comes with a USB port, allowing you to conveniently charge your devices while on the move.Finally, the design is sleek and contemporary. It's evident that Sony has meticulously considered every aspect, from the construction to the user controls. The LED lights bring an element that enhances the atmosphere and perfectly complements the music.If you're looking for a great speaker for a little more price this is the one. Its the perfect speaker to use everyday whether its inside or out.","Reviewed in the United States July 23, 2023",AEIKMFWY3SV4YRDCG2KL6OTUP4TQ,True,31,Color: Light GrayStyle: SRSXG300/H
R327VKZ24615JQ,B0B43Y8GHZ,4.0 out of 5 stars Bass,Geo,4,Tons of bass. Not as loud as I would like. I’m a bass head so this is cool with me.,"Reviewed in the United States April 24, 2024",AHU7DXI74DZL4T2GD7KE2G5ZNL2Q,True,0,Color: BlackStyle: SRSXG500
R211N0IDQ04OCT,B0B43Y8GHZ,5.0 out of 5 stars Unmatched Sound Quality and Portability!,Franklin,5,"As an avid music enthusiast, finding the perfect balance between portability and exceptional sound quality has always been a priority for me. The Sony SRS-XG300 X-Series Portable Bluetooth speaker has exceeded all my expectations.Firstly, its compact design makes it incredibly easy to carry around, fitting snugly into my backpack without adding unnecessary weight. Yet, don't let its size deceive you—this speaker packs a punch! The sound quality is simply phenomenal. The bass is rich and deep, the mids are clear, and the highs are crisp, delivering a truly immersive listening experience across various music genres.The battery life is impressive; I've enjoyed hours of uninterrupted playback on a single charge, perfect for outdoor gatherings or long days out. The Bluetooth connectivity is seamless, allowing hassle-free pairing with my devices.Furthermore, the build quality is top-notch, exuding durability without compromising its sleek appearance. Its water-resistant feature adds peace of mind when using it outdoors or by the pool.In conclusion, the Sony SRS-XG300 X-Series Wireless Portable Bluetooth speaker is a game-changer. Whether you're a music aficionado or someone who appreciates great sound on-the-go, this speaker is a must-have. It combines remarkable sound quality, portability, and durability—all in one package.","Reviewed in the United States December 25, 2023",AFVWMR46ZO7Q36EFRQC5IHJVRPFA,True,21,Color: BlackStyle: SRSXG300/B
R2LKEYDZ9Q0Z57,B0B43Y8GHZ,5.0 out of 5 stars Great Buy for outdoor needs,KnightFox,5,I switched to this speaker after using the waterproof JBL speaker. Here are the reasons why this was the right decision even though this speaker cost a little more.1. Battery life. I use this speaker 4 times a week for at least 5 hours and I only charge it once a month.2. Waterproof. I take this speaker on a small sailboat during regatta racing. It got not just wet but submerged in salt water few times when a wave washes through the cockpit. It still runs without issues. Afterwards a give it a rinse with fresh water garden hose.3. Sound levels. It has a great sound and packs a punch. The bass is strong. The treble could be clearer.4. It does have an auxiliary input even though it doesn’t specifically say that in the descriptions on amazon. Bluetooth works great too and is easy to connect.5. It is larger than the jbl speaker and heavier too but that is to be expected if my other points matter to you too.6. Dont buy the case that gets suggested with the product. The grip is too flimsy for the weight of the speaker. Better you get that carry strap that can snap on.,"Reviewed in the United States November 17, 2023",AEGU5Q7IAD6FC2LGLCE4D2GZBBTQ,True,9,Color: Light GrayStyle: SRSXG300/H
R34BK1IAAOH2VH,B0B43Y8GHZ,3.0 out of 5 stars Nice product,Daniel Stewart,3,"Kinda expensive for what you are getting, but works sounds decent.","Reviewed in the United States August 20, 2024",AFEFPC4CA5GYFGNMPDP5XXOQSWDA,True,0,Color: Light GrayStyle: SRSXG300/H
R1QIT24001GNW0,B0B43Y8GHZ,5.0 out of 5 stars Great sound,Nanci Galaviz,5,The media could not be loaded. It’s a bit heavy but has great sound! You can pair multiple divides to have them spread out.,"Reviewed in the United States July 23, 2024",AF6RCZHSZNTOKSQYWM4NJOPTVXKQ,True,1,Color: BlackStyle: SRSXG300/B
R2R7NGN7WZIBPZ,B0B43Y8GHZ,5.0 out of 5 stars Great sound,Amazon Customer,5,"I purchased two of the speakers, and we love the sound quality. However, after only having the speakers since July, one of them will not power on. It was at 100% battery when I turned it off, however, when I powered it back up, it won’t turn on. It’s just dead! I’ve tried plugging it in & it’s still dead. I know that Sony is great but only 8 months in and I am having an issue.Update: I contacted Sony and the product support team helped me with my speaker. If anyone has a problem with their speaker, powering on, hold the power button for eight seconds. Excellent product support.","Reviewed in the United States March 26, 2024",AHUAKFPNDQ53266AMLPHD5SURFCQ,True,2,Color: Light GrayStyle: SRSXG300/H
RGZ77ND51UYAU,B0B43Y8GHZ,"5.0 out of 5 stars Quality, Battery, Durability",Cole Karvonen,5,"I got one of these speakers not expecting it to be as big, because the woman they used for the picture must be a giant.But I just sit there and get lost in the quality. Silence in songs just seems to suck the sound out around me.I bring these to work with me, working night shift fast food and it surprisingly takes up a room but won't overwhelm another room. Really just an extra perk for me.Buy another feature from the app is if you buy two, you can connect them together for stereo mode. And it just doubles everything.I also like I only have to turn it up halfway to really be satisfied, and a charging feature that'll only charge them to 90% which will make the battery live a lot longer and not wear out.A genius speaker for long term use!","Reviewed in the United States December 27, 2023",AFGPMZLMQUSHPX5AAPOEHD5VVYSA,True,1,Color: BlackStyle: SRSXG500
R1IDZCMRYL18EW,B0B43Y8GHZ,"4.0 out of 5 stars Generalmente bien, audio de calidad más no cantidad.",Jesus,4,The media could not be loaded. En general bueno. Esperaba que sonara más duro lastima no diga la potencia en las especificaciones,"Reviewed in the United States April 12, 2024",AESQIB6ZUOEHXWMPBPL3OBO2W7YA,True,0,Color: BlackStyle: SRSXG300/B
RX3MAKFDDGCY7,B0B43Y8GHZ,5.0 out of 5 stars This was a really great buy!,AxHandle,5,"I'm always in the market for quality bluetooth speakers. When the opportunity presented itself to buy this unit for under $200, it was an absolute no-brainer. It plays loud. Crystal clear loud with a deep punchy bass to boot! And the battery? Well, we had this speaker at a at rendezvous of a motley lot of characters deep within the twigs of the Nicolet National Forest in northern Wisconsin where it was playing at minimum 12-hours straight with plenty to go and only plugged in on a recharge simply because we were not using it. I haven't tested out the guitar plug-in, as of yet. So I cannot report on that aspect. But the lights are cool especially during nightfall if you're into that sort of thing. Oh, and this unit is certifibly solid. It can literally be dragged through a swamp during monsoon season and it won't miss a beat or soak up a molecule of moisture with its superior water tight design. is great when your spending the weekend in camp or at the beach when a sudden downpour shows up on an otherwise sunny day! In closing, in my humble opinion this JBL PartyBox 110 is a rugged, well-built, compact unit thatin my humble opinion sounds great! and I would have been completely satisfied satisfied with the purchase been an awesome little speaker I'd pay more than I have for it.","Reviewed in the United States June 27, 2023",AFWLSG633YHDDP5NYAO4FBQRJ3PA,True,11,Color: BlackStyle: SRSXG500
R29N740JAMD3NA,B0B43Y8GHZ,5.0 out of 5 stars Great Speaker with OK Battery Life,MichaelC,5,"Bought this to replace a broken Logitech Muvo 20 that I had purchased many moons ago. The general use is that it's our garage speaker, the kids use it when playing hoops and sauce toss. I also occasionally take it to the patio. Overall I think it has a much better sound than what it replaced with much heavier bass, in fact it could be a little too much for my taste with some music. The sound profiles help to adjust as needed. My expectations on these were pretty low given they are small battery powered speakers but I am impressed with what it produces. I did find the battery life seems to be just ok. We are charging it more than the old speaker but it could also be that the kids are playing it louder. That aside, I think Sony has a winner here.","Reviewed in the United States November 24, 2023",AGUGT4SGRWIFHNNEAPQUXZPM52WQ,True,2,Color: BlackStyle: SRSXG300/B
R1FM69W07QPDCH,B0B43Y8GHZ,4.0 out of 5 stars Expected more for the price,Amazon Customer,4,"Shape is unbalanced. Not easy to carry. I have had interference on sound. App is not good,","Reviewed in the United States March 10, 2024",AGBVZT2GRRH4ETLUOSHKHEIL5QHQ,True,0,Color: Light GrayStyle: SRSXG300/H
R2SIJEDGNA0VKR,B0B43Y8GHZ,4.0 out of 5 stars Quality Sound,Shelby anderson,4,"The speaker delivers high quality sound which is to be expected for the price. The water and sand proofing is also high quality. Only giving 4 stars because we also have an x-series karaoke speaker & we are having an issue with the music syncing up when they are linked, there is a lag in the portable speaker.","Reviewed in the United States January 14, 2024",AGYOSIHFUKAF2MIU56LIXGLXEO2A,True,0,Color: BlackStyle: SRSXG300/B
RGTH84CDGG03I,B0B43Y8GHZ,"5.0 out of 5 stars Amazing sound quality. Perfect beach, boat, wherever speaker.",James P,5,Sony hit it out of the park on this one. Impressed with the superior sound quality at all levels. Huge plus that it also charges your phone.,"Reviewed in the United States June 2, 2024",AGFNVELGFYVXK546TD7K3RZYRETQ,True,0,Color: BlackStyle: SRSXG300/B
RCXUQH2YF35SM,B0B43Y8GHZ,4.0 out of 5 stars Good sound,Tsikoo,4,"Good sound for me. Great app, easy connectivity, no latency noted. Wish the battery was better especially for it's size.","Reviewed in the United States March 5, 2024",AG5SID7AMW6TQG6UBZAD6RC2JU4A,True,0,Color: Light GrayStyle: SRSXG300/H
R2OIBE9JDWEJXM,B0B43Y8GHZ,4.0 out of 5 stars Works great but is expensive,Customer,4,"It's pretty light-weight and sounds good. The volume can get really loud too, but I'd never use it at max. It charges quickly and lasts long enough so that it never runs out on me. Overall this is a high-quality product any way you look at it, but even then it felt too expensive.","Reviewed in the United States January 8, 2024",AGSPENXBJ5BUL54WWQF6LTXLY77A,True,2,Color: BlackStyle: SRSXG300/B
R3C4GZ2LPMXBLA,B0B43Y8GHZ,5.0 out of 5 stars Excellent,Craig D Scroggins,5,"Does everything as advertised! It's a rather large unit, but everyone stops me at the beach or on a hike to inquire about it. The battery seems endless, even after periods of non-usage. The sound quality is impressive across all genres of music. The bass is rich and deep. I never worry about water or sand, very durable going on year 2 with it!","Reviewed in the United States April 13, 2024",AFR376CJ6WRAXSBGZEAA5LPUN2WQ,True,0,Color: BlackStyle: SRSXG500
RPF7JRNKEUXVD,B0B43Y8GHZ,3.0 out of 5 stars Sounds great but it has issues when trying to use party connect feature,Russell,3,"It sounds great! But when trying to use it with the Sony party connect feature, it periodically drops out of the group. So if you're going to use it with Sony party connect, you may want to rethink your purchase","Reviewed in the United States June 1, 2024",AHT3SCKYQLV5MX4EKAAV65EZZJQQ,True,0,Color: BlackStyle: SRSXG300/B
R3PNG3LRSGFIQ3,B0B43Y8GHZ,5.0 out of 5 stars La mejor bocina portátil,Ethan,5,Demasiada calidad el sonido se escucha súper bien la mejor inversión en un parlante portátil,"Reviewed in the United States June 1, 2024",AGQ3AXSW3IIYDAGN4PCE7J66RKQA,True,1,Color: Light GrayStyle: SRSXG300/H
R1MAB2ADYT31IG,B0B43Y8GHZ,5.0 out of 5 stars Is this a sound bar?!,Devon,5,"I’ve only used this speaker for a month now maybe and I’m blown away. The quality of this speaker doesn’t seem possible. Sony out done themselves, if you want a portable speaker with fantastic bass and an amazing range, buy this right now! I can’t say much other than you need to buy this before even looking at the JBL store. If you need something compact (like an echo dot) don’t buy this. It’s way too big I can’t even fit it in my school backpack without it using up half of the space. I would recommend a WONDERBOOM if you need something with good bass and that can fit in the schoolbackpack. What they don’t say is that you can charge your phone with this speaker via USB-2.0 and it has an audio in which is too much that I can’t even use the speaker to it’s fullest extent","Reviewed in the United States October 8, 2023",AE3MBJES3O3LLHWREFIIJM4KMUDQ,True,6,Color: BlackStyle: SRSXG300/B
